Source,Target,Weight,Raw distance
BGC0000109.1,BGC0001195.1,0.18407218158245087,0.5709636807441711
BGC0000097.1,BGC0000109.1,0.21570882201194766,0.535555362701416
BGC0001723.1,BGC0001904.1,0.4997615516185761,0.2930618524551392
BGC0001438.1,BGC0002000.1,0.2105541080236435,0.541138231754303
BGC0000002.1,BGC0000034.1,0.24205729365348816,0.5080068111419678
BGC0000954.1,BGC0000989.1,0.2366476804018021,0.5135354995727539
BGC0000109.1,BGC0000117.1,0.2378203719854355,0.5123317241668701
BGC0000034.1,BGC0001288.1,0.17991836369037628,0.5758321285247803
BGC0000053.1,BGC0001830.1,0.1645340472459793,0.594372034072876
BGC0000126.1,BGC0001908.1,0.2258878648281097,0.5247234106063843
BGC0000235.1,BGC0001661.1,0.1978554874658585,0.5551905035972595
BGC0000116.1,BGC0001877.1,0.2076967656612396,0.5442624092102051
BGC0000240.1,BGC0000241.1,0.6798453330993652,0.1754726767539978
BGC0000221.1,BGC0000235.1,0.21871303021907806,0.5323323607444763
BGC0001013.1,BGC0002032.1,0.23929552733898166,0.5108215808868408
BGC0000211.1,BGC0001904.1,0.23853835463523865,0.511596143245697
BGC0000248.1,BGC0000273.1,0.1824903190135956,0.5728111267089844
BGC0000272.1,BGC0001512.1,0.2035284787416458,0.5488587021827698
BGC0000235.1,BGC0001596.1,0.2463881224393845,0.5036250352859497
BGC0000001.1,BGC0001694.1,0.27280017733573914,0.4776972532272339
BGC0001052.1,BGC0001066.1,0.1923362761735916,0.5614383816719055
BGC0000941.1,BGC0001572.1,0.19933827221393585,0.5535268187522888
BGC0000234.1,BGC0001072.1,0.3216412663459778,0.4328657388687134
BGC0000028.1,BGC0000135.1,0.16105873882770538,0.5986787676811218
BGC0000149.1,BGC0001690.1,0.16912080347537994,0.5887569785118103
BGC0000148.1,BGC0001004.1,0.1753665953874588,0.5812320709228516
BGC0000040.1,BGC0000159.1,0.23928441107273105,0.5108329653739929
BGC0000658.1,NZ_JNXG01000007.region001,0.4856538772583008,0.3031112849712372
BGC0000113.1,BGC0001396.1,0.21906249225139615,0.5319588780403137
BGC0000230.1,BGC0001197.1,0.2560456097126007,0.4939904808998108
BGC0000201.1,BGC0000234.1,0.4286981821060181,0.3452495336532593
BGC0000223.1,BGC0001904.1,0.412203311920166,0.35796937346458435
BGC0000231.1,BGC0000248.1,0.29001331329345703,0.4614711403846741
BGC0000028.1,BGC0001342.1,0.17419375479221344,0.5826347470283508
BGC0000126.1,BGC0001195.1,0.2459529638290405,0.5040635466575623
BGC0000001.1,BGC0001492.1,0.21922875940799716,0.5317813158035278
BGC0000116.1,BGC0001381.1,0.17468182742595673,0.5820504426956177
BGC0000239.1,BGC0000267.1,0.2559812963008881,0.4940540492534638
BGC0000108.1,BGC0001447.1,0.16000893712043762,0.5999888181686401
BGC0000094.1,BGC0000102.1,0.21075862646102905,0.5409154295921326
BGC0000198.1,BGC0000210.1,0.1937490999698639,0.5598306059837341
BGC0000117.1,BGC0001619.1,0.2346075028181076,0.5156369805335999
BGC0001661.1,BGC0001723.1,0.4737679958343506,0.31169193983078003
BGC0001012.1,BGC0001773.1,0.2283134013414383,0.5221784710884094
BGC0000053.1,BGC0000167.1,0.18899698555469516,0.5652621388435364
BGC0000052.1,BGC0001932.1,0.4629148840904236,0.3196215331554413
BGC0001013.1,BGC0001477.1,0.23588396608829496,0.5143211483955383
BGC0000058.1,BGC0000159.1,0.21783854067325592,0.5332682132720947
BGC0000221.1,BGC0002000.1,0.30325645208358765,0.4493127465248108
BGC0000248.1,BGC0000253.1,0.1864791065454483,0.5681677460670471
BGC0000058.1,BGC0001349.1,0.2518637478351593,0.4981397092342377
BGC0000116.1,BGC0000117.1,0.262702614068985,0.4874547719955444
BGC0000050.1,BGC0001199.1,0.22416779398918152,0.5265364050865173
BGC0000058.1,BGC0000126.1,0.35917305946350103,0.4006895124912262
BGC0000217.1,BGC0001568.1,0.23990261554718015,0.5102014541625977
BGC0000167.1,BGC0001003.1,0.1709662526845932,0.5865193605422974
BGC0000066.1,BGC0000090.1,0.2031734436750412,0.5492523312568665
BGC0000832.1,BGC0000833.1,0.4667089283466339,0.3168390095233917
BGC0001662.1,BGC0001856.1,0.17292261123657227,0.5841603279113771
BGC0000079.1,BGC0000109.1,0.16477935016155246,0.59406977891922
BGC0000114.1,BGC0001648.1,0.32148477435112,0.4330037236213684
BGC0000018.1,BGC0001580.1,0.22477976977825165,0.5258905291557312
BGC0000018.1,BGC0001119.1,0.2052420973777771,0.5469634532928467
BGC0001895.1,BGC0002016.1,0.1846436709165573,0.5702981352806091
BGC0000050.1,BGC0001452.1,0.1635676771402359,0.5955650210380554
BGC0000055.1,BGC0000085.1,0.28778889775276184,0.4635404050350189
BGC0000028.1,BGC0001700.1,0.1738491654396057,0.5830477476119995
BGC0000248.1,BGC0001439.1,0.18474304676055908,0.5701825618743896
BGC0000230.1,BGC0001062.1,0.2249983847141266,0.5256600379943848
BGC0000235.1,BGC0001769.1,0.3619464039802551,0.3983801901340485
BGC0000231.1,BGC0001769.1,0.2350045293569565,0.5152273178100586
BGC0000034.1,BGC0000125.1,0.16680072247982025,0.5915875434875488
BGC0000097.1,BGC0001293.1,0.20385079085826874,0.5485016107559204
BGC0000157.1,BGC0001770.1,0.18338002264499664,0.5717710852622986
BGC0000214.1,BGC0000218.1,0.3036331534385681,0.4489708244800568
BGC0000221.1,BGC0000231.1,0.3714808523654938,0.390507698059082
BGC0001522.1,NZ_JNXG01000020.region002,0.8054621815681458,0.1025245487689972
BGC0001828.1,BGC0002032.1,0.247937485575676,0.5020667910575867
BGC0000248.1,BGC0000269.1,0.16627539694309235,0.5922312140464783
BGC0000228.1,BGC0001386.1,0.18108029663562772,0.5744646787643433
BGC0000050.1,BGC0001784.1,0.207427591085434,0.5445578098297119
BGC0000067.1,BGC0001580.1,0.19131705164909366,0.5626019835472107
BGC0000059.1,BGC0001495.1,0.16692866384983066,0.5914309620857239
BGC0000094.1,BGC0001931.1,0.17190247774124146,0.5853887796401978
BGC0000058.1,BGC0001670.1,0.2998986840248108,0.4523699283599854
BGC0000116.1,BGC0001662.1,0.16468383371829987,0.5941874384880066
BGC0000021.1,BGC0001773.1,0.1624043732881546,0.5970057249069214
BGC0000050.1,BGC0001742.1,0.2899449467658997,0.4615346491336823
BGC0000028.1,BGC0000148.1,0.1870369464159012,0.5675222873687744
BGC0000018.1,BGC0001012.1,0.16065165400505066,0.5991862416267395
BGC0000058.1,BGC0001709.1,0.20291960239410398,0.5495340228080751
BGC0000102.1,BGC0000167.1,0.1825979053974152,0.5726852416992188
BGC0000158.1,BGC0001908.1,0.16592997312545776,0.5926550030708313
BGC0000142.1,BGC0001648.1,0.17785117030143738,0.5782759785652161
BGC0000079.1,BGC0001648.1,0.2191967070102692,0.5318155288696289
BGC0000126.1,BGC0001199.1,0.1637386530637741,0.5953536629676819
BGC0001348.1,BGC0001537.1,0.2621146440505981,0.4880286753177643
BGC0001396.1,BGC0001830.1,0.17603647708892822,0.5804330110549927
BGC0000229.1,BGC0001769.1,0.6477019190788269,0.19520068168640134
BGC0000059.1,BGC0001828.1,0.2256857305765152,0.5249360799789429
BGC0001770.1,BGC0001908.1,1.0,4.163336342344337e-17
BGC0000034.1,BGC0001773.1,0.19074277579784396,0.5632588863372803
BGC0000911.1,NZ_JNXG01000018.region003,0.22217652201652527,0.5286439657211304
BGC0000125.1,BGC0001690.1,0.9384928345680236,0.031241601333022118
BGC0001046.1,BGC0001052.1,0.4581353962421417,0.3231430053710937
BGC0000228.1,BGC0001719.1,0.19055040180683136,0.5634791851043701
BGC0000158.1,BGC0001939.1,0.17473115026950836,0.58199143409729
BGC0000149.1,BGC0001012.1,0.2873804271221161,0.4639212489128113
BGC0000086.1,BGC0000142.1,0.1699962019920349,0.5876940488815308
BGC0000124.1,BGC0001495.1,0.1684621274471283,0.5895586013793945
BGC0000086.1,BGC0000108.1,0.1610855758190155,0.5986453294754028
BGC0000051.1,BGC0001694.1,0.18256531655788424,0.572723388671875
BGC0000059.1,BGC0001690.1,0.3147481381893158,0.43897581100463867
BGC0000135.1,BGC0000159.1,0.16432267427444458,0.5946326851844788
BGC0000050.1,BGC0000158.1,0.19339874386787412,0.5602287650108337
BGC0000060.1,BGC0001939.1,0.1608523577451706,0.5989359617233276
BGC0000253.1,BGC0000267.1,0.16327467560768127,0.595927357673645
BGC0000215.1,BGC0000266.1,0.16160398721694946,0.5979999899864197
BGC0001784.1,BGC0001939.1,1.0,4.163336342344337e-17
BGC0000073.1,BGC0001709.1,0.31859728693962097,0.4355557858943939
BGC0001452.1,BGC0001932.1,0.16887517273426056,0.5890557765960693
BGC0000615.1,NZ_JNXG01000002.region001,0.1851036250591278,0.5697633028030396
BGC0000050.1,BGC0001195.1,0.16952669620513916,0.5882638096809387
BGC0000203.1,BGC0000231.1,0.5340654850006104,0.2692021727561951
BGC0000109.1,BGC0001013.1,0.24520549178123474,0.5048177242279053
BGC0001452.1,NZ_JNXG01000009.region001,0.6845293045043945,0.17263714969158173
BGC0000109.1,BGC0001042.1,0.20520450174808505,0.5470049381256104
BGC0000423.1,BGC0001211.1,0.2859804630279541,0.4652285873889923
BGC0001013.1,BGC0001773.1,0.21714648604393005,0.5340102314949036
BGC0000018.1,BGC0000110.1,0.20341745018959045,0.5489817857742311
BGC0000228.1,BGC0001073.1,0.2481858730316162,0.5018174052238464
BGC0001491.1,BGC0001773.1,0.1731482893228531,0.5838891267776489
BGC0000018.1,BGC0000092.1,0.20492853224277496,0.5473096966743469
BGC0001293.1,BGC0001653.1,0.18018437922000885,0.5755186676979065
BGC0001366.1,BGC0001512.1,0.4246211051940918,0.34837043285369873
BGC0000124.1,BGC0001066.1,0.21125364303588867,0.5403766036033629
BGC0000272.1,BGC0001904.1,0.1852562576532364,0.569585919380188
BGC0000325.1,BGC0000423.1,0.18136659264564514,0.5741284489631653
BGC0001169.1,BGC0001199.1,0.2000088095664978,0.552776575088501
BGC0000051.1,BGC0000075.1,0.1707656979560852,0.5867619514465332
BGC0000166.1,BGC0001492.1,0.16320079565048218,0.5960187911987305
BGC0000018.1,BGC0000157.1,0.1807851046323776,0.5748116970062256
BGC0000113.1,BGC0001194.1,0.19355668127536774,0.5600492358207703
BGC0000067.1,BGC0000167.1,0.2223605215549469,0.5284488201141357
BGC0000102.1,BGC0001046.1,0.17325715720653534,0.5837582945823669
BGC0000079.1,BGC0001287.1,0.20684951543807986,0.5451928973197937
BGC0000221.1,BGC0000227.1,0.2530174851417541,0.4969915747642517
BGC0000117.1,BGC0000135.1,0.16569137573242188,0.5929479598999023
BGC0001342.1,BGC0001770.1,0.1719832867383957,0.58529132604599
BGC0000067.1,BGC0000094.1,0.24782998859882355,0.5021747350692749
BGC0000224.1,BGC0001723.1,0.183989942073822,0.57105952501297
BGC0000096.1,BGC0001830.1,0.2391699701547623,0.5109499096870422
BGC0001690.1,BGC0001709.1,0.27711403369903564,0.4735837876796722
BGC0000114.1,BGC0001523.1,0.2144947350025177,0.5368642210960388
BGC0000061.1,BGC0001856.1,0.23657956719398496,0.513605535030365
BGC0000113.1,BGC0001495.1,0.1966495364904404,0.5565481781959534
BGC0000018.1,BGC0001066.1,0.2457880973815918,0.5042297840118408
BGC0001013.1,BGC0001348.1,0.17180153727531433,0.5855104923248291
BGC0001661.1,BGC0002012.1,0.3069393336772919,0.4459789395332336
BGC0000050.1,BGC0001013.1,0.16656075417995453,0.5918814539909363
BGC0000058.1,BGC0001742.1,0.1870032399892807,0.5675612688064575
BGC0000047.1,BGC0000166.1,0.188215970993042,0.5661613345146179
BGC0000105.1,BGC0001932.1,0.16418662667274475,0.5948005318641663
BGC0001830.1,BGC0001931.1,0.2690572738647461,0.4812926948070526
BGC0000097.1,BGC0001648.1,0.17247863113880155,0.584694504737854
BGC0000034.1,BGC0001662.1,0.18802791833877566,0.566378116607666
BGC0000117.1,BGC0001477.1,0.24961844086647034,0.5003817081451416
BGC0000215.1,BGC0001590.1,0.285613477230072,0.4655718207359314
BGC0000231.1,BGC0000240.1,0.16796743869781494,0.5901616811752319
BGC0000059.1,BGC0001908.1,0.1687503457069397,0.589207649230957
BGC0000149.1,BGC0001828.1,0.19877889752388,0.5541537404060364
BGC0000910.1,BGC0000911.1,0.3136109113693237,0.43999025225639343
BGC0000073.1,BGC0002032.1,0.2163689285516739,0.5348452925682068
BGC0000256.1,BGC0001197.1,0.18787361681461331,0.5665560960769653
BGC0000349.1,BGC0001767.1,0.2241075038909912,0.5266000628471375
BGC0000094.1,BGC0000110.1,0.21286770701408386,0.538624107837677
BGC0000113.1,BGC0001702.1,0.2155323624610901,0.5357453823089601
BGC0000067.1,BGC0001658.1,0.16634920239448547,0.5921407341957092
BGC0000228.1,BGC0001723.1,0.2341291159391403,0.5161311030387878
BGC0000999.1,BGC0001556.1,0.2282979190349579,0.5221946835517883
BGC0000109.1,BGC0001908.1,0.17741180956363678,0.5787971615791321
BGC0000151.1,BGC0001477.1,0.16898833215236664,0.5889180898666382
BGC0000058.1,BGC0000149.1,0.2880904078483581,0.4632594585418701
BGC0000102.1,BGC0001742.1,0.16809432208538055,0.590006947517395
BGC0000157.1,BGC0000158.1,0.95997953414917,0.02021455019712448
BGC0001012.1,BGC0001700.1,0.18655362725257876,0.5680814385414124
BGC0000166.1,BGC0000989.1,0.16824501752853396,0.5898231863975525
BGC0000137.1,BGC0001477.1,0.2013222575187683,0.5513105392456055
BGC0000218.1,BGC0001852.1,0.17479920387268064,0.5819100737571716
BGC0000073.1,BGC0001755.1,0.23883481323719025,0.5112926959991455
BGC0000058.1,BGC0001303.1,0.19270667433738708,0.561016321182251
BGC0000211.1,BGC0000263.1,0.4843747615814209,0.304029643535614
BGC0000116.1,BGC0000125.1,0.32598599791526794,0.4290481805801392
BGC0000050.1,BGC0000058.1,0.2393215298652649,0.510794997215271
BGC0000073.1,BGC0001670.1,0.1727445274591446,0.5843745470046997
BGC0001384.1,BGC0001769.1,0.7961195707321167,0.10774467140436172
BGC0000002.1,BGC0001491.1,0.2249950617551804,0.5256635546684265
BGC0000147.1,BGC0001537.1,0.1639481633901596,0.5950948596000671
BGC0000126.1,BGC0001653.1,0.3347543179988861,0.4214204251766205
BGC0001342.1,BGC0001495.1,0.17084883153438568,0.5866613388061523
BGC0001357.1,BGC0001566.1,0.585615873336792,0.23474456369876864
BGC0000051.1,BGC0000166.1,0.2628742754459381,0.487287312746048
BGC0000113.1,BGC0001296.1,0.1659102737903595,0.5926791429519653
BGC0000018.1,BGC0000079.1,0.16579681634902954,0.5928184390068054
BGC0000073.1,BGC0001477.1,0.2510429322719574,0.4989581406116486
BGC0000100.1,BGC0002032.1,0.18244501948356628,0.5728641748428345
BGC0000194.1,BGC0001723.1,0.18759514391422272,0.5668774843215942
BGC0000234.1,BGC0001596.1,0.3363299369812012,0.42006039619445795
BGC0000109.1,BGC0001183.1,0.16005997359752655,0.5999250411987305
BGC0000094.1,BGC0001742.1,0.2381486296653748,0.5119952559471129
BGC0000228.1,BGC0000263.1,0.16698181629180908,0.5913659334182739
BGC0000059.1,BGC0000115.1,0.18898342549800876,0.5652777552604675
BGC0000109.1,BGC0001303.1,0.16855283081531525,0.5894481539726257
BGC0000058.1,BGC0001495.1,0.24658529460430145,0.5034264326095581
BGC0000018.1,BGC0001342.1,0.18956349790096286,0.5646110773086548
BGC0000067.1,BGC0001169.1,0.20212700963020325,0.5504146218299866
BGC0000221.1,BGC0000223.1,0.19811846315860748,0.5548949837684631
BGC0002000.1,BGC0002028.1,0.2529693841934204,0.4970393776893616
BGC0001012.1,BGC0001342.1,0.16027680039405826,0.5996541380882263
BGC0000113.1,BGC0001580.1,0.2197790890932083,0.5311939716339111
BGC0000248.1,BGC0001904.1,0.2228984981775284,0.5278787016868591
BGC0000116.1,BGC0001709.1,0.5680422186851501,0.24631425738334656
BGC0000157.1,BGC0001939.1,0.16584177315235138,0.5927632451057434
BGC0000124.1,BGC0001742.1,0.17560400068759918,0.5809487104415894
BGC0000234.1,BGC0000262.1,0.34284761548042303,0.4144681096076965
BGC0000144.1,BGC0001477.1,0.16031359136104584,0.5996081829071045
BGC0000229.1,BGC0001384.1,0.5480453372001648,0.25969916582107544
BGC0000126.1,BGC0001013.1,0.2329791635274887,0.5173208713531494
BGC0001596.1,BGC0001661.1,0.27671340107917786,0.4739644527435303
BGC0000214.1,BGC0001074.1,0.9642294645309448,0.0180481281131506
BGC0001303.1,BGC0001908.1,0.17329730093479154,0.5837100744247437
BGC0000058.1,BGC0001042.1,0.21381841599941254,0.5375949740409851
BGC0000058.1,BGC0001011.1,0.2034709304571152,0.5489224791526794
BGC0000219.1,BGC0000234.1,0.17771080136299133,0.578442394733429
BGC0000231.1,BGC0000236.1,0.5478357672691345,0.2598406970500946
BGC0000002.1,BGC0001773.1,0.1745787411928177,0.5821738243103027
BGC0000029.1,BGC0001293.1,0.17151644825935364,0.5858545303344727
BGC0000105.1,BGC0002033.1,0.16936537623405454,0.5884597301483154
BGC0000125.1,BGC0001709.1,0.3406402170658112,0.416356086730957
BGC0000028.1,BGC0000079.1,0.2348717302083969,0.5153643488883972
BGC0000151.1,BGC0001619.1,0.17653551697731018,0.5798386931419373
BGC0000126.1,BGC0000135.1,0.20222049951553345,0.5503106713294983
BGC0000036.1,BGC0000058.1,0.16780893504619598,0.5903550982475281
BGC0000230.1,BGC0001376.1,0.2147003412246704,0.5366423130035399
BGC0000086.1,BGC0000164.1,0.16159595549106598,0.5980100035667419
BGC0000096.1,BGC0001931.1,0.3855897784233093,0.37904122471809387
BGC0000086.1,BGC0000133.1,0.21146009862422946,0.5401520729064941
BGC0000042.1,BGC0001670.1,0.16496476531028748,0.5938414335250854
BGC0000086.1,BGC0000100.1,0.17688295245170593,0.5794254541397095
BGC0000191.1,BGC0000218.1,0.32621169090271,0.4288505613803864
BGC0000050.1,BGC0000166.1,0.29136884212493896,0.4602140784263611
BGC0001495.1,BGC0001537.1,0.2112327218055725,0.5403993725776672
BGC0001349.1,BGC0001653.1,0.17166876792907715,0.5856707096099854
BGC0000100.1,BGC0001204.1,0.1898733228445053,0.56425541639328
BGC0001169.1,BGC0001812.1,0.1797046810388565,0.5760841369628906
BGC0000094.1,BGC0001580.1,0.1946265995502472,0.558834969997406
BGC0000192.1,BGC0000217.1,0.3265842497348785,0.4285244941711426
BGC0000034.1,BGC0001477.1,0.2084816545248032,0.5434020757675171
BGC0000058.1,BGC0000117.1,0.24756361544132235,0.5024423599243164
BGC0000989.1,BGC0001737.1,0.19367088377475736,0.5599194765090942
BGC0000028.1,BGC0002032.1,0.18611374497413635,0.5685909986495972
BGC0000151.1,BGC0001700.1,0.1905277967453003,0.5635051131248474
BGC0000115.1,BGC0001690.1,0.2152620106935501,0.5360366106033325
BGC0000142.1,BGC0001195.1,0.17103567719459534,0.5864353775978088
BGC0000231.1,BGC0001384.1,0.2154494822025299,0.5358346104621887
BGC0000835.1,BGC0001072.1,0.99832022190094,0.0008402400417253375
BGC0000018.1,BGC0000102.1,0.2874288260936737,0.4638760983943939
BGC0001670.1,BGC0001828.1,0.27127352356910706,0.4791607558727264
BGC0001619.1,BGC0001755.1,0.1632407009601593,0.5959694385528564
BGC0000108.1,BGC0002032.1,0.2823196351528168,0.4686624109745026
BGC0000115.1,BGC0001828.1,0.2099829912185669,0.5417609810829163
BGC0000018.1,BGC0000148.1,0.1617453396320343,0.5978242754936218
BGC0000097.1,BGC0000125.1,0.18801602721214292,0.5663918256759644
BGC0001523.1,BGC0001773.1,0.16388915479183194,0.5951677560806274
BGC0000034.1,BGC0000073.1,0.20739223062992096,0.5445966124534607
BGC0000059.1,BGC0000086.1,0.19350428879261014,0.5601087808609009
BGC0000228.1,BGC0000267.1,0.2116101086139679,0.5399889945983887
BGC0000051.1,BGC0001199.1,0.18142209947109225,0.574063241481781
BGC0000228.1,BGC0000234.1,0.21617621183395386,0.535052478313446
BGC0000218.1,BGC0000228.1,0.2883225381374359,0.4630432724952698
BGC0000217.1,BGC0001179.1,0.1607338935136795,0.599083662033081
BGC0000115.1,BGC0001491.1,0.2857135236263275,0.4654782116413117
BGC0000002.1,BGC0000087.1,0.16404958069324493,0.594969630241394
BGC0000117.1,BGC0000144.1,0.2130039632320404,0.5384764671325684
BGC0000941.1,BGC0001453.1,0.5288276672363281,0.27279460430145264
BGC0000229.1,BGC0000268.1,0.3719649016857147,0.3901107311248779
BGC0000052.1,BGC0001491.1,0.19304116070270536,0.560635507106781
BGC0000113.1,BGC0001537.1,0.17616301774978638,0.5802822113037109
BGC0001523.1,BGC0001700.1,0.5332496166229248,0.2697605490684509
BGC0001199.1,BGC0001293.1,0.2109653651714325,0.5406903624534607
BGC0000061.1,BGC0001690.1,0.1805339902639389,0.5751070976257324
BGC0000109.1,BGC0001447.1,0.19592911005020144,0.5573611855506897
BGC0000136.1,BGC0001759.1,0.8145149946212769,0.09749513864517212
BGC0000035.1,BGC0000047.1,0.7452805638313293,0.13670367002487185
BGC0000073.1,BGC0000108.1,0.16178753972053528,0.5977717638015747
BGC0000649.1,NZ_JNXG01000010.region002,0.3214933276176453,0.4329961836338043
BGC0000236.1,BGC0001438.1,0.187201663851738,0.5673319101333618
BGC0000126.1,BGC0000954.1,0.16878685355186462,0.5891632437705994
BGC0000097.1,BGC0001003.1,0.2737782597541809,0.4767617583274841
BGC0000050.1,BGC0001694.1,0.1647036224603653,0.5941630601882935
BGC0000028.1,BGC0001287.1,0.16903477907180786,0.5888615846633911
BGC0000137.1,BGC0001759.1,0.3858834505081177,0.3788048326969147
BGC0000109.1,BGC0001690.1,0.246675044298172,0.5033360719680786
BGC0000164.1,BGC0001204.1,0.2013260126113892,0.5513063073158264
BGC0000325.1,NZ_JNXG01000010.region001,0.6356189250946045,0.20274287462234494
BGC0000073.1,BGC0001012.1,0.28127947449684143,0.4696421325206757
BGC0000164.1,BGC0001013.1,0.16730980575084686,0.5909647941589355
BGC0000125.1,BGC0001670.1,0.1825200617313385,0.5727763175964355
BGC0000267.1,BGC0002012.1,0.2281637191772461,0.5223351716995239
BGC0000113.1,BGC0001066.1,0.2353672981262207,0.5148532986640929
BGC0000109.1,BGC0001828.1,0.28243523836135864,0.4685536324977875
BGC0000204.1,BGC0001904.1,0.1615377515554428,0.598082423210144
BGC0000113.1,BGC0001694.1,0.17424416542053225,0.5825743675231934
BGC0000051.1,BGC0001742.1,0.2106330543756485,0.5410522222518921
BGC0001348.1,BGC0001653.1,0.2247314602136612,0.5259414911270142
BGC0000029.1,BGC0000109.1,0.1808443069458008,0.5747420787811279
BGC0000072.1,BGC0001559.1,0.16076941788196564,0.5990393757820129
BGC0000271.1,NZ_JNXG01000018.region004,0.4707094132900238,0.313917338848114
BGC0000954.1,BGC0001165.1,0.1870240867137909,0.5675371885299683
BGC0000053.1,BGC0002033.1,0.19390562176704407,0.5596528053283691
BGC0000194.1,BGC0000199.1,0.16411176323890686,0.5948929190635681
BGC0001831.1,BGC0001964.1,0.446557492017746,0.33175042271614075
BGC0000059.1,BGC0001040.1,0.17314349114894867,0.5838948488235474
BGC0000248.1,BGC0000268.1,0.20478025078773496,0.5474734902381897
BGC0000267.1,BGC0001730.1,0.19006425142288208,0.5640364289283752
BGC0000194.1,BGC0001438.1,0.1731957495212555,0.5838320851325989
BGC0000067.1,BGC0001052.1,0.20315752923488614,0.5492700338363647
BGC0000050.1,BGC0000066.1,0.179684117436409,0.5761083960533142
BGC0000223.1,BGC0000231.1,0.5179193615913391,0.28033384680747986
BGC0000058.1,BGC0000113.1,0.19995974004268646,0.5528314113616943
BGC0000162.1,BGC0001204.1,0.16410867869853973,0.594896674156189
BGC0000002.1,BGC0001447.1,0.2219620943069458,0.5288714766502379
BGC0001204.1,BGC0001670.1,0.1731288880109787,0.5839124321937561
BGC0001658.1,BGC0001908.1,0.20502620935440066,0.5472018122673035
BGC0001386.1,BGC0001625.1,0.6759355068206787,0.1778470128774643
BGC0001619.1,BGC0001709.1,0.19637833535671234,0.5568540692329407
BGC0001074.1,BGC0001568.1,0.7641345858573914,0.1258520931005478
BGC0000125.1,BGC0000144.1,0.16134370863437653,0.5983238816261292
BGC0001447.1,BGC0001709.1,0.17751820385456085,0.5786709189414978
BGC0001013.1,BGC0001700.1,0.17313329875469208,0.5839071273803711
BGC0000149.1,BGC0001447.1,0.1997845023870468,0.5530273914337158
BGC0000067.1,BGC0000147.1,0.16423428058624268,0.594741702079773
BGC0000034.1,BGC0000061.1,1.0,4.163336342344337e-17
BGC0001062.1,BGC0001197.1,0.2663765847682953,0.4838831722736359
BGC0000028.1,BGC0001648.1,0.19203871488571167,0.5617777705192566
BGC0000231.1,BGC0001719.1,0.17215263843536374,0.5850871801376343
BGC0000109.1,BGC0000163.1,0.1676381528377533,0.5905635952949524
BGC0000226.1,BGC0000272.1,0.21186862885952,0.5397080779075623
BGC0000167.1,BGC0001119.1,0.16417373716831207,0.5948164463043213
BGC0000166.1,BGC0001533.1,0.17297214269638062,0.5841007828712463
BGC0000058.1,BGC0001452.1,0.16177886724472046,0.5977825522422789
BGC0000018.1,BGC0001296.1,0.18086256086826324,0.5747206211090088
BGC0000272.1,BGC0000275.1,0.1620723307132721,0.5974178910255432
BGC0000236.1,BGC0000270.1,0.2941396236419678,0.4576536118984222
BGC0000067.1,BGC0000124.1,0.2061549425125122,0.545957088470459
BGC0000067.1,BGC0000090.1,0.36822739243507385,0.3931825757026672
BGC0000116.1,BGC0001755.1,0.19107909500598907,0.5628740787506104
BGC0000266.1,BGC0000279.1,0.17010250687599182,0.5875651240348816
BGC0001495.1,BGC0002024.1,0.16345331072807312,0.5957064032554626
BGC0000234.1,BGC0000236.1,0.36750373244285583,0.3937791585922241
BGC0000018.1,BGC0001046.1,0.2313907891511917,0.5189689993858337
BGC0000149.1,BGC0001709.1,0.19395680725574493,0.5595947504043579
BGC0000052.1,BGC0000061.1,0.21406546235084534,0.5373278856277466
BGC0000050.1,BGC0001759.1,0.167494535446167,0.5907390117645264
BGC0000114.1,BGC0000115.1,0.1917784959077835,0.5620747804641724
BGC0000058.1,BGC0001004.1,0.20450438559055328,0.5477783679962158
BGC0000050.1,BGC0001653.1,0.28069236874580383,0.4701959192752838
BGC0001690.1,BGC0001908.1,0.1612693965435028,0.5984163880348206
BGC0000050.1,BGC0001046.1,0.1901702582836151,0.5639148354530334
BGC0000126.1,BGC0001052.1,0.189019188284874,0.5652366280555725
BGC0000094.1,BGC0000167.1,0.18509618937969208,0.569771945476532
BGC0000050.1,BGC0000988.1,0.16136397421360016,0.5982986688613892
BGC0001066.1,BGC0001690.1,0.19105201959609985,0.5629050135612488
BGC0000158.1,BGC0001784.1,0.17473115026950836,0.58199143409729
BGC0000231.1,BGC0000262.1,0.6195095181465149,0.2129107266664505
BGC0000020.1,BGC0000090.1,0.1614367812871933,0.5982080101966858
BGC0000116.1,BGC0001477.1,0.21656973659992215,0.5346294641494751
BGC0000227.1,BGC0000228.1,1.0,4.163336342344337e-17
BGC0000085.1,BGC0000092.1,0.3109976053237915,0.4423284232616425
BGC0000090.1,BGC0001119.1,0.2377210259437561,0.5124335885047913
BGC0000988.1,BGC0000989.1,0.9292535781860352,0.036022014915943146
BGC0000110.1,BGC0001298.1,0.1707027107477188,0.5868381261825562
BGC0000034.1,BGC0001877.1,0.2320882380008697,0.5182446241378784
BGC0001477.1,BGC0001619.1,0.18964040279388428,0.5645228028297424
BGC0001653.1,BGC0001830.1,0.16013528406620026,0.5998309254646301
BGC0000086.1,BGC0000125.1,0.16119596362113953,0.598507821559906
BGC0000194.1,BGC0000239.1,0.18355579674243927,0.5715658664703369
BGC0000051.1,BGC0001052.1,0.1763313114643097,0.5800817608833313
BGC0000225.1,BGC0001723.1,0.21489739418029785,0.536429762840271
